,Unnamed: 0,news_outlet,provenance,title,language,article_length,number_subheaders,forbidden_pattern,sentiment_score,author_person,author_organization
1031,1031,freitag,https://www.freitag.de/autoren/jamal-tuschick/ekstase-der-kliffe,Literatur - Ekstase der Kliffe,de,710,0,False,-0.0068170232698321,Jamal Tuschick,
1032,1032,freitag,https://www.freitag.de/autoren/nbo/von-sars-zu-covid-19-das-versagen-der-eu,Coronavirus - Von SARS zu Covid-19: das Versagen der EU,de,1108,0,False,-0.0019707954488694,,nbo
1033,1033,freitag,https://www.freitag.de/autoren/mondaysforhumanity/rechtsextremismus-gift-unserer-gesellschaft,"Hanau - Rechtsextremismus, Gift unserer Gesellschaft",de,799,0,False,-0.2718543410301208,Mondays for Humanity,
1034,1034,freitag,https://www.freitag.de/autoren/der-freitag/kein-billig-kotelett-ist-auch-keine-loesung,Moral - Kein Billig-Kotelett  ist auch keine Lösung,de,955,1,False,-0.1670823693275451,Kathrin Hartmann,
1035,1035,freitag,https://www.freitag.de/autoren/dklose/gefluechtete-kinder-aus-griechenland-aufnehmen,Save the Children: - Geflüchtete Kinder aus Griechenland aufnehmen,de,438,0,False,-7.15425267117098e-05,Dietrich Klose,
1036,1036,freitag,https://www.freitag.de/autoren/elsa-koester/unfassbarer-hartz-iv-betrug,BAMF - Unfassbarer Hartz-IV-Betrug,de,315,0,False,-0.032523263245821,Elsa Koester,
1037,1037,freitag,https://www.freitag.de/autoren/der-freitag/mach-mich-nicht-zum-tuerken,Literatur - Mach mich nicht zum Türken,de,675,0,False,-0.0126259662210941,Cem Erkisi,
1038,1038,freitag,https://www.freitag.de/autoren/der-freitag/staaten-aus-daten,Interview - Staaten aus Daten,de,1228,0,False,-0.0700639635324478,Mladen Gladić,
1039,1039,freitag,https://www.freitag.de/autoren/der-freitag/wo-sich-das-kapital-freut-ist-was-faul,"Neoliberalismus - Wo sich das Kapital freut, da ist etwas faul",de,341,0,False,-0.0179488398134708,Sebastian Friedrich,
1040,1040,journalistenwatch,https://www.journalistenwatch.com/2020/03/04/wegen-staatsinteresse-merkel/,Wegen „schwerwiegendem Staatsinteresse“: Merkel überweist 32 Millionen Euro Steuergeld an Erdogan,de,208,0,False,-0.8037629127502441,Birgit Stöger,
1041,1041,journalistenwatch,https://www.journalistenwatch.com/2020/04/02/eugh-urteil-polen/,"EuGH-Urteil: Polen, Ungarn und Tschechien haben in der „Flüchtlingskrise“ gegen EU-Recht verstoßen",de,264,0,False,-0.0068744951859116,Birgit Stöger,
1042,1042,journalistenwatch,https://www.journalistenwatch.com/2020/05/19/war-migranten-corona/,"War klar: Migranten, die gegen Corona-Auflagen demonstrieren, sind natürlich keine Verschwörungs-Spinner",de,282,1,False,-0.8150680661201477,Daniel Matissek,
1043,1043,journalistenwatch,https://www.journalistenwatch.com/2020/05/22/deutsche-land-migrationsanteil/,Deutsche bald fremd im eigenen Land: Migrationsanteil bei Kindern in Großstädten bei bis zu 75 Prozent,de,271,1,False,-7.726715557510033e-05,Daniel Matissek,
1044,1044,journalistenwatch,https://www.journalistenwatch.com/2020/05/22/anschlaege-waldkraiburg-medien/,Anschläge von Waldkraiburg: Medien schreiben kurdischen Islamisten zum rassistischen Deutschen um,de,375,0,False,-0.6575555801391602,Daniel Matissek,
1045,1045,journalistenwatch,https://www.journalistenwatch.com/2020/07/07/saeuberung-polizei-linke/,Säuberung bei der Polizei: Linke pochen auf Racial-Profiling-Studie,de,684,0,False,-0.5531848073005676,Rasender Reporter,
1046,1046,journalistenwatch,https://www.journalistenwatch.com/2020/05/25/zuckerfest-zeichen-islamisierung/,Zuckerfest ganz im Zeichen der Islamisierung: Massengebete in deutschen Innenstädten,de,467,0,False,-0.0128857642412185,Daniel Matissek,
1047,1047,journalistenwatch,https://www.journalistenwatch.com/2020/05/29/freudenstadt-hafen-sieg/,Freudenstadt wird kein „sicherer Hafen“: Sieg der Vernunft über verantwortungsloses Gutmenschentum,de,481,1,False,-0.0140747968107461,Daniel Matissek,
1048,1048,journalistenwatch,https://www.journalistenwatch.com/2020/10/11/von-schrot-korn/,Von altem Schrot & Korn: Oskar Lafontaine in der NZZ,de,1406,1,False,-0.0133704375475645,Max Erdinger,
1049,1049,journalistenwatch,https://www.journalistenwatch.com/2020/10/15/linker-terror-sind/,"Linker Terror, rechter Terror: Sind Horror-Frauen das Problem?",de,1483,2,False,-0.0290799364447593,Max Erdinger,
1050,1050,journalistenwatch,https://www.journalistenwatch.com/2020/06/02/behoerden-schlingerkurs-goettinger/,"Behörden-Schlingerkurs nach Göttinger Corona-Ausbruch: Erst Softie-Maßnahmen, jetzt Psychiatrie für Quarantänebrecher",de,596,2,False,-0.0424526520073413,Daniel Matissek,
1051,1051,journalistenwatch,https://www.journalistenwatch.com/2020/04/03/trotz-corona-einreisestopp/,Trotz Corona-Einreisestopp: Bremen nimmt frische Asylbewerber auf,de,422,0,False,-0.0189223103225231,Birgit Stöger,
1052,1052,journalistenwatch,https://www.journalistenwatch.com/2020/06/04/nach-messerattacke-kellner/,Nach Messerattacke auf Kellner: Prozessauftakt gegen vier Flüchtlinge in Frankfurt,de,559,0,False,-0.9106907248497008,Daniel Matissek,
1053,1053,journalistenwatch,https://www.journalistenwatch.com/2020/09/12/fluechtlingslager-moria-wir/,Flüchtlingslager Moria: Wir danken für Ihr Verständnis,de,1128,4,False,-0.5666132569313049,Max Erdinger,
1054,1054,journalistenwatch,https://www.journalistenwatch.com/2020/06/06/nach-antidiskriminierungsgesetz-keine/,Nach „Antidiskriminierungsgesetz“: Keine Amtshilfe der NRW-Polizei mehr für linksgrünes Shithole Berlin,de,368,1,False,-0.4044889807701111,Daniel Matissek,
1055,1055,journalistenwatch,https://www.journalistenwatch.com/2020/06/13/berliner-antidiskriminierungsgeset-fuer/,Berliner Antidiskriminierungsgesetz: Für „bunte“ Gesetzesbrecher und linke Krawallmacher wird ein Traum wahr,de,768,2,False,-0.0421758964657783,Daniel Matissek,
1056,1056,journalistenwatch,https://www.journalistenwatch.com/2020/04/08/italien-malta-corona/,Italien und Malta verweigern wegen Corona „Flüchtlings-Aufnahme“ – Deutschland steht nun in der „Pflicht“,de,315,0,False,-0.0117220664396882,Birgit Stöger,
1057,1057,journalistenwatch,https://www.journalistenwatch.com/2020/06/16/ignoranz-sprachpfuscher-wieso/,Ignoranz der linken Sprachpfuscher: Wieso Rasse nichts mit Rassismus zu tun hat,de,697,1,False,-0.0004965538391843,Daniel Matissek,
1058,1058,journalistenwatch,https://www.journalistenwatch.com/2020/06/16/sogar-leser-hetze/,Nach linksradikaler Hetze gegen Polizei: „taz“ ist so gut wie tot,de,768,2,False,-0.0335028879344463,Daniel Matissek,
1059,1059,journalistenwatch,https://www.journalistenwatch.com/2020/06/17/rot-fluechtlingswahn-nach/,Rot-rot-grüner Flüchtlingswahn: Nach Thüringen will auch Berlin mehr Migranten aus Griechenland herholen,de,419,1,False,-0.0183139070868492,Daniel Matissek,
1060,1060,journalistenwatch,https://www.journalistenwatch.com/2020/06/18/gaga-erkenntnis-bka/,Gaga-Erkenntnis des BKA: Das beste Mittel gegen Ausländerfeindlichkeit sind noch mehr Ausländer,de,313,0,False,-0.0148751623928546,Daniel Matissek,
1061,1061,journalistenwatch,https://www.journalistenwatch.com/2020/06/19/ganz-sinne-soros/,Ganz im Sinne von Soros & Co.: EuGH kassiert Ungarns NGO-Gesetz,de,395,1,False,-0.0002532337093725,Daniel Matissek,
1062,1062,journalistenwatch,https://www.journalistenwatch.com/2020/08/12/es-pandemie-ekd/,"Es geht wieder los, die Pandemie ist beendet: EKD-Chef hält neue Sea-Watch-Mission für überfällig",de,315,0,False,-0.1000889837741851,Rasender Reporter,
1063,1063,journalistenwatch,https://www.journalistenwatch.com/2020/06/20/nach-mopo-hetze/,Nach MoPo-Hetze: Hamburgs Polizei wehrt sich gegen Lügenberichterstattung,de,564,1,False,-0.982300877571106,Daniel Matissek,
1064,1064,journalistenwatch,https://www.journalistenwatch.com/2020/06/20/gescheiterter-antifa-verbotsantrag/,Gescheiterter Antifa-Verbotsantrag: Der Linksstaat schützt seine Bodentruppen,de,767,2,False,-0.8437567949295044,Daniel Matissek,
1065,1065,journalistenwatch,https://www.journalistenwatch.com/2020/06/22/rot-superheuchler-erst/,"Rot-grüne Superheuchler: Erst Polizeihetze und Antifa-Solidarität, jetzt Krokodilstränen zu Stuttgart",de,308,0,False,-0.7755799889564514,Daniel Matissek,
1066,1066,journalistenwatch,https://www.journalistenwatch.com/2020/01/19/sind-deutschland-kein/,Sind sie dafür nach Deutschland geflohen? Kein WLAN-Anschluss für Erkrather Flüchtlinge,de,423,1,False,-0.0184697266668081,Daniel Matissek,
1067,1067,journalistenwatch,https://www.journalistenwatch.com/2020/08/15/die-sozialimplosion-corona/,"Die Sozialimplosion kommt näher, mit und ohne Corona",de,418,0,False,-0.7754459381103516,Rasender Reporter,
1068,1068,journalistenwatch,https://www.journalistenwatch.com/2020/06/19/angela-merkel-antifa/,Angela Merkel finanziert Antifa-Unterstützer,de,842,1,False,-0.0364896990358829,Azra Turk,
1069,1069,journalistenwatch,https://www.journalistenwatch.com/2020/06/23/neues-professor-pfeife/,Neues von Professor „Pfeife“ Pfeiffer: Stuttgarter Randalierer sind unschuldige Lockdown-Opfer,de,504,1,False,-0.9070691466331482,Daniel Matissek,
1070,1070,journalistenwatch,https://www.journalistenwatch.com/2020/08/18/migrationsforscher-asylpruefungen-eu/,Migrationsforscher glaubt nicht an Asylprüfungen an EU-Außengrenzen – Deutschland bleibt der Dumme,de,295,0,False,-0.03020840883255,Rasender Reporter,
1071,1071,journalistenwatch,https://www.journalistenwatch.com/2020/06/25/schleuser-einbrecher-trickbetrueger/,"Schleuser, Einbrecher, Trickbetrüger: Deutschland auch weiterhin Eldorado für kriminelle Banden",de,555,1,False,-0.0258469693362712,Daniel Matissek,
1072,1072,journalistenwatch,https://www.journalistenwatch.com/2020/06/25/massenaufnahme-preis-merkels/,Massenaufnahme um jeden Preis: Merkels EU-Ratspräsidentschaft will neues Flüchtlingsrecht durchdrücken,de,499,1,False,-0.0347110256552696,Daniel Matissek,
1073,1073,journalistenwatch,https://www.journalistenwatch.com/2020/06/25/jetzt-milliarden-deutschland/,Jetzt schon 500 Millionen Euro: Deutschland als Zahlmeister der WHO-Lobby,de,758,2,False,-0.0178179424256086,Daniel Matissek,
1074,1074,journalistenwatch,https://www.journalistenwatch.com/2020/06/25/soeder-sack-asche/,Söder mal wieder in Sack und Asche: „Annäherung an die AfD war ein Fehler“,de,418,1,False,-0.9191375374794006,Daniel Matissek,
1075,1075,journalistenwatch,https://www.journalistenwatch.com/2020/06/26/tuerkische-schlaegertrupps-migrantifa/,Türkische Schlägertrupps gegen Migrantifa: Zwei Fliegen mit einer Klappe geschlagen,de,332,1,False,-0.1113305538892746,Daniel Matissek,
1076,1076,journalistenwatch,https://www.journalistenwatch.com/2020/06/26/grauhaarige-minderjaehrige-syrer/,"Grauhaarige Minderjährige, jordanische Syrer: Details entlarven die „Erfolgsstory Integration“ als Fake",de,609,0,False,-0.0190082788467407,Daniel Matissek,
1077,1077,journalistenwatch,https://www.journalistenwatch.com/2020/04/15/trotz-corona-spd/,"Trotz Corona: SPD-Innensenator Geisel fordert Seehofer auf, noch viel mehr „Flüchtlinge“ aufzunehmen",de,686,0,False,-0.0393210127949714,Birgit Stöger,
1078,1078,journalistenwatch,https://www.journalistenwatch.com/2020/07/03/dauerdialoge-despoten-deutschlands/,Dauerdialoge mit Despoten: Deutschlands Außenpolitik ist eine fortgesetzte Schande,de,770,4,False,-0.4705212116241455,Daniel Matissek,
1079,1079,journalistenwatch,https://www.journalistenwatch.com/2020/03/23/der-krieg-tuerkei/,Der Krieg ist da: Türkei schießt griechische Grenze sturmreif,de,320,0,False,-0.0151673834770917,Thomas Böhm,
1080,1080,journalistenwatch,https://www.journalistenwatch.com/2020/07/13/erste-gerichte-corona/,Erste Gerichte verhandeln über Corona-Bußgelder: Keine Gnade für deutsche „Normalos“,de,344,1,False,-0.0060941902920603,Daniel Matissek,
1081,1081,journalistenwatch,https://www.journalistenwatch.com/2020/07/13/fluechtlinge-krisenregionen-hilflose/,"„Flüchtlinge aus Krisenregionen“: Hilflose Kinder werden angekündigt, halbstarke Männergruppen kommen hier an",de,285,0,False,-0.0196413453668355,Daniel Matissek,
1082,1082,journalistenwatch,https://www.journalistenwatch.com/2020/07/14/zwangstests-mallorca-heimkehrer/,Zwangstests für Mallorca-Heimkehrer? Schnupfen-Schnösel Lauterbach dreht wieder am Rad,de,540,1,False,-0.2267521172761917,Daniel Matissek,
1083,1083,journalistenwatch,https://www.journalistenwatch.com/2020/07/14/wenn-pfaffen-recht/,Wenn Pfaffen Recht brechen: Kirchenasyl als migrationspolitisches Kampfinstrument,de,599,2,False,-0.0047326781786978,Daniel Matissek,
1084,1084,journalistenwatch,https://www.journalistenwatch.com/2020/04/16/arme-fluechtlingsknaben-ausstaffiert/,Arme junge Flüchtlingsknaben sind da! Ausstaffiert mit A.C.A.B. Pullover,de,183,0,False,-0.0146371908485889,Birgit Stöger,
1085,1085,journalistenwatch,https://www.journalistenwatch.com/2020/07/14/von-polizeigewalt-bielefelder/,Von wegen „rassistische“ Polizeigewalt: Bielefelder Integrationsrat entschuldigt sich für falsche Anschuldigungen,de,408,1,False,-0.3450048863887787,Daniel Matissek,
1086,1086,journalistenwatch,https://www.journalistenwatch.com/2020/07/16/nur-hautfarbe-deutschlands/,Nur die Hautfarbe zählt: Deutschlands rassistischer Journalistennachwuchs fordert mehr schwarze Redakteure,de,1075,3,False,-0.0234296694397926,Daniel Matissek,
1087,1087,journalistenwatch,https://www.journalistenwatch.com/2020/07/18/die-welt-gast/,„Die Welt zu Gast bei Freunden“: Mehr als die Hälfte der Hamburger Knast-Insassen sind Ausländer,de,257,0,False,-0.0219914112240076,Daniel Matissek,
1088,1088,journalistenwatch,https://www.journalistenwatch.com/2020/07/18/weitere-schwaechung-polizei/,Weitere Schwächung der Polizei hat höchste Priorität: SPD-Innenminister beharren auf Studie zu „Racial Profiling“,de,375,1,False,-0.9340630769729614,Daniel Matissek,
1089,1089,journalistenwatch,https://www.journalistenwatch.com/2020/07/18/keine-quarantaene-fluechtlinge/,Keine Quarantäne für kranke Flüchtlinge aus Griechenland – aber für gesunde deutsche Urlauber,de,230,1,False,-0.0032632071524858,Daniel Matissek,
1090,1090,journalistenwatch,https://www.journalistenwatch.com/2020/07/23/nicht-welt-deutsche/,Nicht mehr von dieser Welt: Deutsche Bischöfe halluzinieren über den Flüchtlingssegen,de,800,2,False,-0.0101600419729948,Daniel Matissek,
1091,1091,journalistenwatch,https://www.journalistenwatch.com/2020/07/23/naechster-ansturm-balkanroute/,Nächster Ansturm auf der Balkanroute: Sedierter Seehofer mit Parolen von vorgestern,de,586,2,False,-0.0458197928965091,Daniel Matissek,
1092,1092,journalistenwatch,https://www.journalistenwatch.com/2020/08/02/der-lockdown-kartoffeldeutschen/,Der nächste Lockdown kommt bestimmt – und schuld sind die Kartoffeldeutschen,de,622,2,False,-0.9777385592460632,Daniel Matissek,
1093,1093,journalistenwatch,https://www.journalistenwatch.com/2020/01/24/tuerkische-fremdenlegion-hamburger/,Türkische Fremdenlegion: Hamburger SPD will mit Migranten-Mobilmachung AfD verhindern,de,336,1,False,-0.0144701991230249,Daniel Matissek,
1094,1094,journalistenwatch,https://www.journalistenwatch.com/2020/08/04/zwangstests-deutsche-ariernachweis/,Zwangstests ab sofort nur noch für Deutsche mit Ariernachweis? Bayerns Flüchtlingsrat verurteilt Pflichttests für Asylbewerber,de,353,1,False,-0.0406705066561698,Daniel Matissek,
1095,1095,journalistenwatch,https://www.journalistenwatch.com/2020/08/04/spd-klingbeil-corona/,SPD-Klingbeil erklärt ganz unverblümt: Corona-Sozialismus ist die neue Normalität,de,608,2,False,-0.016201265156269,Daniel Matissek,
1096,1096,journalistenwatch,https://www.journalistenwatch.com/2020/08/05/pr-besuch-fluechtlingscamps/,PR-Besuch in Lesbos-Camps: „Elendstourist“ Laschet muss vor Flüchtlingen flüchten,de,431,1,False,-0.0183791499584913,Daniel Matissek,
1097,1097,journalistenwatch,https://www.journalistenwatch.com/2020/10/06/ulla-jelpke-wir/,„Flüchtlings-Fan“ Ulla Jelpke: „Wir haben Platz“ – zum Beispiel auf dem Friedhof?,de,504,0,False,-0.004607833456248,Rasender Reporter,
1098,1098,journalistenwatch,https://www.journalistenwatch.com/2020/10/07/migrantenviertel-corona-hotspots/,Migrantenviertel werden zu Corona-Hotspots – Medien und Politik schweigen,de,717,0,False,-0.0011739959008991,Rasender Reporter,
1099,1099,journalistenwatch,https://www.journalistenwatch.com/2020/08/06/immer-tunesier-bootsfluechtlinge/,Immer mehr Tunesier kommen als Bootsflüchtlinge – mit Corona an Bord,de,273,1,False,-0.0122976601123809,Daniel Matissek,
1100,1100,journalistenwatch,https://www.journalistenwatch.com/2020/10/09/die-zerstoerung-polizei/,Die systematische Zerstörung der Polizei,de,880,0,False,-0.93121600151062,Rasender Reporter,
1101,1101,journalistenwatch,https://www.journalistenwatch.com/2020/08/11/eugh-wahnsinnsurteil-freie/,EuGH-Wahnsinnsurteil: Freie Auswahl des Wunschlandes innerhalb der EU für „Flüchtlinge“,de,670,2,False,-0.0029249102808535,Daniel Matissek,
1102,1102,journalistenwatch,https://www.journalistenwatch.com/2020/08/12/plaene-zeit-zusammenbruch/,Müller und Chebli: Die Flaschen verlassen das sinkende Schiff Berlin,de,270,1,False,-0.920847713947296,Daniel Matissek,
1103,1103,journalistenwatch,https://www.journalistenwatch.com/2020/08/13/wir-millionen-fluechtlingsheim/,Wir schaffen das: 630 Millionen für Flüchtlingsheim-Securityfirmen alleine in Berlin,de,572,2,False,-0.0162330213934183,Daniel Matissek,
1104,1104,journalistenwatch,https://www.journalistenwatch.com/2020/01/27/immer-einzelfaelle-finnland/,Immer mehr „Einzelfälle“ auch in Finnland: Palästinenser ermordet einheimische Freundin wegen Trennungsabsichten,de,422,1,False,-0.0232737436890602,Daniel Matissek,
1105,1105,journalistenwatch,https://www.journalistenwatch.com/2020/08/13/sonst-probleme-rlp/,Sonst keine Probleme? RLP-Ministerin fordert sofortige Aufnahme von 5.000 „Flüchtlingen“ aus Griechenland,de,412,1,False,-0.0178229995071887,Daniel Matissek,
1106,1106,journalistenwatch,https://www.journalistenwatch.com/2020/10/16/feuer-flamme-staat/,Feuer und Flamme für diesen Staat: 101 Flüchtlinge aus Moria in Hannover erwartet,de,309,0,False,-0.0033431160263717,Rasender Reporter,
1107,1107,journalistenwatch,https://www.journalistenwatch.com/2020/10/18/neubuerger-fachkraefte-mord/,Neubürger: Fachkräfte für Mord- und Totschlag,de,282,0,False,-1.551433524582535e-05,Rasender Reporter,
1108,1108,journalistenwatch,https://www.journalistenwatch.com/2020/08/22/maerchen-nacht-afghane/,"Märchen aus 1001 Nacht: Afghane mit Spitzenabitur, der typische Flüchtling",de,654,1,False,-0.919891893863678,Daniel Matissek,
